occurrence_no;record_type;reid_no;flags;collection_no;identified_name;identified_rank;identified_no;difference;accepted_name;accepted_attr;accepted_rank;accepted_no;early_interval;late_interval;max_ma;min_ma;ref_author;ref_pubyr;reference_no;phylum;class;order;family;genus;plant_organ;plant_organ2;abund_value;abund_unit;lng;lat;occurrence_comments;collection_name;collection_subset;collection_aka;cc;state;county;latlng_basis;latlng_precision;geogscale;geogcomments;paleomodel;geoplate;paleoage;paleolng;paleolat;cc;protected;direct_ma;direct_ma_error;direct_ma_unit;direct_ma_method;max_ma;max_ma_error;max_ma_unit;max_ma_method;min_ma;min_ma_error;min_ma_unit;min_ma_method;formation;stratgroup;member;stratscale;zone;localsection;localbed;localbedunit;localorder;regionalsection;regionalbed;regionalbedunit;regionalorder;stratcomments;lithdescript;lithology1;lithadj1;lithification1;minor_lithology1;fossilsfrom1;lithology2;lithadj2;lithification2;minor_lithology2;fossilsfrom2;environment;tectonic_setting;geology_comments;assembl_comps;articulated_parts;associated_parts;common_body_parts;rare_body_parts;feed_pred_traces;artifacts;component_comments;pres_mode;preservation_quality;spatial_resolution;temporal_resolution;lagerstatten;concentration;orientation;abund_in_sediment;sorting;fragmentation;bioerosion;encrustation;preservation_comments;collection_type;collection_methods;museum;collection_coverage;collection_size;rock_censused;collectors;collection_dates;collection_comments;taxonomy_comments;research_group;taxon_environment;environment_basis;motility;life_habit;vision;diet;reproduction;ontogeny;ecospace_comments;composition;architecture;thickness;reinforcement;image_no
753435;occ;;;80677;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Late Pleistocene;;0.129;0.0117;Gardiner;2001;27136;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;4;specimens;-74.516.670;24.033.333;;Reef 2 Mollusks, San Salvador Island;;Reef 3801;BS;;;estimated from map;seconds;outcrop;near Cockburn Town, San Salvador Island;gplates;not computable using this model;mid;;;BS;;;;;;125;;Ka;U/Th;119;;Ka;U/Th;Grotto Beach;;Cockburn Town;member;;;;;;;;;;125-119 ka;;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;autochthonous;;;;;abundant;;;;;;paleoecologic;bulk,surface (in situ),field collection;;;;;;;"JA: the three collections together came from ""twenty-one quadrats"" each of ""0.5-m2... separated into 50-decimeter2 areas... organized as 10 rows and 5 columns"": because area and not volume measures are reported, the samples are apparently surface in situ and not screened";;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
753735;occ;;;80719;Cypraea pantherina;species;336507;;Cypraea pantherina;;species;336507;Late Pleistocene;;0.129;0.0117;Bruggemann et al.;2004;27142;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;40.000.000;15.150.000;;Abdur Reef Limestone, 5e1, coral reef;;Reef 3802;ER;;;estimated from map;seconds;outcrop;study area lies along the northern extension of the Danakil Depression, Abdur Archaeological site is located on the Buri Peninsula along the eastern shoreline of the Gulf of Zula;gplates;not computable using this model;mid;;;ER;;125;7;Ka;U/Th;;;;;;;;;;;;;;;;;;;;;bottom to top;125 +- 7 ka ;;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;a reef that formed a shallow to mid-depths in a sedimented, sheltered environment;macrofossils;;;;;;;;body;;;;;;;;;;;;;archaeological;field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
754951;occ;;;80835;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Late Pleistocene;;0.129;0.0117;Cerridwen and Jones;1991;27168;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;-81.250.000;19.333.332;;Ironshore Formation, British West Indies, reef tract;;Reef 3752;KY;;;stated in text;minutes;local area;;gplates;not computable using this model;mid;;;KY;;121;6;Ka;U/Th;;;;;;;;;Ironshore;;;group of beds;;;;;;;;;;corals dated as 121 +/- 6 ka (Woodroffe et al. 1983);;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
755017;occ;;;80837;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Late Pleistocene;;0.129;0.0117;Cerridwen and Jones;1991;27168;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;-81.250.000;19.333.332;;Ironshore Formation, British West Indies, patch reef;;Reef 3752;KY;;;stated in text;minutes;local area;;gplates;not computable using this model;mid;;;KY;;121;6;Ka;U/Th;;;;;;;;;Ironshore;;;group of beds;;;;;;;;;;corals dated as 121 +/- 6 ka (Woodroffe et al. 1983);coral;floatstone;;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
756401;occ;;;80965;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Takamaka Limestone;;;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756419;occ;;;80966;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 1;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756420;occ;;;80966;Cypraea cicercula;species;170606;recombined as;Pustularia cicercula;;species;170606;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Pustularia;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 1;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756421;occ;;;80966;Cypraea nucleus;species;170608;recombined as;Cypraea (Staphylaea) nucleus;;species;170608;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Staphylaea;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 1;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756845;occ;;;81007;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 3;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756846;occ;;;81007;Cypraea cicercula;species;170606;recombined as;Pustularia cicercula;;species;170606;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Pustularia;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 3;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756847;occ;;;81007;Cypraea nucleus;species;170608;recombined as;Cypraea (Staphylaea) nucleus;;species;170608;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Staphylaea;;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 3;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756848;occ;;;81007;Cypraea staphylaea;species;60043;recombined as;Staphylaea (Staphylaea) staphylaea;;species;60043;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Staphylaea (Staphylaea);;;;;46.446.667;-9.421.944;common;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 3;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756871;occ;;;81008;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;46.446.667;-9.421.944;low abundance;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 4;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756917;occ;;;81009;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;46.446.667;-9.421.944;;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 5;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756937;occ;;;81011;Cypraea fimbriata;species;170601;recombined as;Cypraea (Purpuradusta) fimbriata;;species;170601;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Purpuradusta;;;;;46.446.667;-9.421.944;;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 6;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756938;occ;;;81011;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;46.446.667;-9.421.944;;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 6;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756939;occ;;;81011;Cypraea scurra;species;342823;recombined as;Mauritia scurra;;species;342823;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Mauritia;;;;;46.446.667;-9.421.944;;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 6;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756940;occ;;;81011;Cypraea isabella;species;60036;recombined as;Luria isabella;;species;60036;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Luria;;;;;46.446.667;-9.421.944;;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 6;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756941;occ;;;81011;Cypraea caurica;species;60027;recombined as;Erronea caurica;;species;60027;Late Pleistocene;;0.129;0.0117;Taylor;1978;27242;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erronea;;;;;46.446.667;-9.421.944;;Molluscan assemblages, Aldabra Atoll, Aldabra Limestone 6;;Reef 3806;SC;;;estimated from map;seconds;local area;Aldabra Atoll: north of Madagascar, annular rim surrounding a shallow lagoon, four main islands...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757287;occ;;;81036;Cypraea globulus;species;342933;recombined as;Pustularia globulus;;species;342933;Late Pleistocene;;0.129;0.0117;Crame;1986;27259;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Pustularia;;;;;39.700.001;-4.000.000;1-5 % specimens;Site 6, Bamburi Quarry;;Reef 3352;KE;;;estimated from map;minutes;outcrop;N of Mombasa;gplates;not computable using this model;mid;;;KE;;120;4;Ka;U/Th;;;;;;;;;;;;group of beds;;;;;;;;;;Tridacna gigas U-Series open system age from nearby Kikambala quarry (15 m a.s.l.) and Shelly Beach Quarry (12 m a.s.l.) of 120±4 ka (group A);deeper water Acropora terrace associated with Halimeda microhabitats;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;reef front terrace;macrofossils;;;;;;;;body;;;;;;;;;;;;preservation of material ranges from good to very poor;paleoecologic;field collection;BMNH;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757288;occ;;;81036;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Crame;1986;27259;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;39.700.001;-4.000.000;1-5 % specimens;Site 6, Bamburi Quarry;;Reef 3352;KE;;;estimated from map;minutes;outcrop;N of Mombasa;gplates;not computable using this model;mid;;;KE;;120;4;Ka;U/Th;;;;;;;;;;;;group of beds;;;;;;;;;;Tridacna gigas U-Series open system age from nearby Kikambala quarry (15 m a.s.l.) and Shelly Beach Quarry (12 m a.s.l.) of 120±4 ka (group A);deeper water Acropora terrace associated with Halimeda microhabitats;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;reef front terrace;macrofossils;;;;;;;;body;;;;;;;;;;;;preservation of material ranges from good to very poor;paleoecologic;field collection;BMNH;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757302;occ;;;81036;Cypraea scurra;species;342823;recombined as;Mauritia scurra;;species;342823;Late Pleistocene;;0.129;0.0117;Crame;1986;27259;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Mauritia;;;;;39.700.001;-4.000.000;;Site 6, Bamburi Quarry;;Reef 3352;KE;;;estimated from map;minutes;outcrop;N of Mombasa;gplates;not computable using this model;mid;;;KE;;120;4;Ka;U/Th;;;;;;;;;;;;group of beds;;;;;;;;;;Tridacna gigas U-Series open system age from nearby Kikambala quarry (15 m a.s.l.) and Shelly Beach Quarry (12 m a.s.l.) of 120±4 ka (group A);deeper water Acropora terrace associated with Halimeda microhabitats;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;reef front terrace;macrofossils;;;;;;;;body;;;;;;;;;;;;preservation of material ranges from good to very poor;paleoecologic;field collection;BMNH;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757348;occ;;;81044;Cypraea splendens;species;105963;recombined as;Cypraeorbis splendens;;species;105963;Early Oligocene;;33.9;27.mars;Fornaseiro and Vicariotto;1995;27270;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraeorbis;;;;;11.750.000;45.500.000;;Nummulitic limestone, Valle dell'Onte;;;IT;;;;seconds;outcrop;SPECIFIC LOCATION: Valle dell'Onte, Vicentinian, Veneto region, NE Italy, LAT/LONG: estimated based on Veneto, Italy.;gplates;307;mid;16.49;38.16;IT;;;;;;;;;;;;;;;;;bed;;;;;;;;;;"STRATIGRAPHIC RELATIONS: From the coralligneous and nummulitic limestone (unknown lithostratigraphic unit) of the Early Oligocene age that overlies the uppermost part ""Marne a briozoi"" of the Marna di Priabona Fm. AGE: Early Oligocene. Age justified on the basis of calcareous nannoplankton. STRATIGRAPHIC POSITION: From an outcrop of approximately 5 m thickness at the base (immediately above underlying Late Eocene marl), within 40 m thick local section.";SPECIFIC LITHOLOGY: Nummulitic and coral-rich limestoe. LITHIFICATION: Lithified, on the basis of figured specimens.;"""limestone""";shelly/skeletal;lithified;calcareous;Y;;;;;;reef, buildup or bioherm;;ENVIRONMENT: Shallow marine carbonate reef environment.;macrofossils;;;;;;;;body;;;;conservation;;;;;;;;COMMENTS: No taphonomic data reported.;paleoecologic;surface (in situ),field collection;;;;;;;COLLECTOR: Unknown. REPOSITORY: Padova University, Italy.;COVERAGE: Includes Bivalvia and Gastropoda. NOMENCLATURE: Nomenclature for molluscs appears slightly antiquated but taxa are identified to species-level.;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757362;occ;;;81043;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Priabonian;;37.71;33.9;Fornaseiro and Vicariotto;1995;27270;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;11.750.000;45.500.000;;Marne a Briozoi, Valle dell'Onte [Marna di Priabona Fm] - Coleoidea;;;IT;;;;seconds;outcrop;SPECIFIC LOCATION: Valle dell'Onte, Vicentinian, Veneto region, NE Italy, LAT/LONG: estimated based on Veneto, Italy.;gplates;307;mid;17.d�c;36.99;IT;;;;;;;;;;;;;;Marne di Priabona;;;bed;;;;;;;;;;"STRATIGRAPHIC RELATIONS: From the uppermost part ""Marne a briozoi"" of the Marna di Priabona Fm, which is overlain by coralligneous and nummulitic limestone of the Early Oligocene. AGE: Uppermost Priabonian. Age justified on the basis of calcareous nannoplankton. STRATIGRAPHIC POSITION: From an outcrop of 5 m thickness at the top (immediately below overlying Oligocene limestone), within 40 m thick local section.";SPECIFIC LITHOLOGY: Bryozoan rich marl, almost clayey in composition, but with a high carbonate composition, blue-grey when fresh, yellowish when weathered. LITHIFICATION: Lithified, on the basis of figured specimens.;marl;shelly/skeletal,gray,yellow,blue;lithified;argillaceous,calcareous;Y;;;;;;lagoonal/restricted shallow subtidal;;ENVIRONMENT: Shallow marine carbonate back-reef environment.;macrofossils;;;;;;;;body;;;;conservation;;;;;;;;COMMENTS: No taphonomic data reported.;paleoecologic;surface (in situ),field collection;;;;;;;COLLECTOR: Unknown. REPOSITORY: Padova University, Italy.;COVERAGE: Includes Coleoidea, Bivalvia, Gastropoda, Decapoda, Spatangoidea, and shark teeth. NOMENCLATURE: Authoritative publication for Coleoidea and with modern nomenclature and species-level identification for that taxon. Nomenclature for molluscs appears slightly antiquated but taxa are identified to species-level.;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757540;occ;;;81058;Archicypraea prisca;species;342574;;Archicypraea prisca;;species;342573;Ypresian;;56;48.07;Fornasiero and Vicariottio;1997;27275;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Archicypraea;;;;;11.283.333;45.549.999;;Middle Chiampo Valley [lower Chiampo Marble];;;IT;;;based on nearby landmark;seconds;local area;SPECIFIC LOCATION: Middle Chiampo Valley, Vicenza, Veneto region, NE Italy, LAT/LONG: estimated based on Chiampo, Italy.;gplates;307;mid;18.62;33.36;IT;;;;;;;;;;;;;;Chiampo Marble;;;member;;;;;;;;;;STRATIGRAPHIC RELATIONS: From the lower member of the Chiampo Marble, which overlies Palceoen pyroclasic layers, and is overlain by volcanics of Middle and Late Lutetian age. AGE: Ypresian. Age is presumably justified on the basis of foraminiferal biostratigraphy. STRATIGRAPHIC POSITION: From section of about 20 m thickness.;SPECIFIC LITHOLOGY: Limestones with formainifera and skeletal material. LITHIFICATION: Lithified, on the basis of figured specimens and facies description.;"""limestone""";shelly/skeletal;lithified;calcareous;Y;;;;;;carbonate indet.;;ENVIRONMENT: Unknown environment, but carbonate, and shallow marine on the basis of macrofossil composition.;macrofossils;;;;;;;;body;;;;;;;;;;;;COMMENTS: No taphonomic data reported in text.;paleoecologic;surface (in situ),field collection;;some genera;;;;;COLLECTOR: Unknown. REPOSITORY: Montecchio Maggiore (MCZ) (Vicancenza), Italy.;COVERAGE: Includes Coleoidea, Bivalvia, Gastropoda, and unlisted Decapoda. NOMENCLATURE: Authoritative publication for Coleoidea and with modern nomenclature and species-level identification for that taxon. Nomenclature for other taxa is somewhat antiquated by includes species resolution identifications.;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757553;occ;;;81059;Archicypraea prisca;species;342574;;Archicypraea prisca;;species;342573;Lutetian;;48.07;41.03;Fornasiero and Vicariottio;1997;27275;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Archicypraea;;;;;11.283.333;45.549.999;;Middle Chiampo Valley [upper Chiampo Marble];;;IT;;;based on nearby landmark;seconds;local area;SPECIFIC LOCATION: Middle Chiampo Valley, Vicenza, Veneto region, NE Italy, LAT/LONG: estimated based on Chiampo, Italy.;gplates;307;mid;17.84;35.03;IT;;;;;;;;;;;;;;Chiampo Marble;;;member;;;;;;;;;;STRATIGRAPHIC RELATIONS: From the upper member of the Chiampo Marble, which overlies Palceoen pyroclasic layers, and is overlain by volcanics of Middle and Late Lutetian age. AGE: early Lutetian. Age is presumably justified on the basis stratigraphic positioning between dated Ypresian and Late Lutetian volcanics. STRATIGRAPHIC POSITION: From upper reworked hyalocalstic in middle of sectionof about 25 m thickness.;SPECIFIC LITHOLOGY: Reworked hyaloclastite with arenaceous grain size, made of angula siliciczed baslatic fragments, calcareous fragments, and calcitic cement. LITHIFICATION: Lithified, on the basis of figured specimens and facies description.;"""volcaniclastic""";shelly/skeletal;lithified;sandy,conglomeratic;Y;;;;;;carbonate indet.;;ENVIRONMENT: Unknown environment, but carbonate, and shallow marine on the basis of macrofossil composition.;macrofossils;;;;;;;;body,replaced with calcite;;;;;;;;;;;;COMMENTS: Phragmocones of coleoidea preserved, preservation of calcite plates, sutures, and internal chambers. Several specimesn preserved with thin, lustrous and pearly granula ornmentation.;paleoecologic;surface (in situ),field collection;;some genera,difficult macrofossils;;;;;COLLECTOR: Unknown. REPOSITORY: Montecchio Maggiore (MCZ) (Vicancenza), Italy.;COVERAGE: Includes Coleoidea, Bivalvia, Gastropoda, and unlisted Decapoda. NOMENCLATURE: Authoritative publication for Coleoidea and with modern nomenclature and species-level identification for that taxon. Nomenclature for other taxa is somewhat antiquated by includes species resolution identifications.;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757755;occ;;;81072;Cypraea helvola;species;60034;recombined as;Cypraea (Erosaria) helvola;;species;60034;Late Pleistocene;;0.129;0.0117;Crame;1986;27259;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;39.716.667;-4.000.000;1-5 % specimens;Site 7, Bamburi Quarry;;Reef 3352;KE;;;estimated from map;minutes;outcrop;N Bamburi Quarry, N of Mombasa;gplates;not computable using this model;mid;;;KE;;120;4;Ka;U/Th;;;;;;;;;;;;group of beds;;;;;;;;;;Tridacna gigas U-Series open system age from nearby Kikambala quarry (15 m a.s.l.) and Shelly Beach Quarry (12 m a.s.l.) of 120±4 ka (group A);shallow open water Acropora-dominated assemblages;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;;;preservation of material ranges from good to very poor;paleoecologic;field collection;BMNH;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
757828;occ;;;81077;Cypraea erosa;species;60031;recombined as;Naria erosa;;species;60031;Late Pleistocene;;0.129;0.0117;Crame;1986;27259;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Naria;;;;;39.683.334;-4.050.000;1-5 % specimens;Site 16, Nyali Creek, Mombasa;;Reef 3352;KE;;;estimated from map;minutes;outcrop;near the mouth of the Nyali Creek, eastern bank, Mombasa area;gplates;not computable using this model;mid;;;KE;;120;4;Ka;U/Th;;;;;;;;;;;;group of beds;;;;;;;;;;Tridacna gigas U-Series open system age from nearby Kikambala quarry (15 m a.s.l.) and Shelly Beach Quarry (12 m a.s.l.) of 120±4 ka (group A);shallow open water Acropora band, 1-1.75 m thick, sandwiched between layers of sandy calcarenite;"""limestone""";;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;;;preservation of material ranges from good to very poor;paleoecologic;field collection;BMNH;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
